Order Date,Product Name,Products,Category,Product_Category,Region,Quantity,Sales,Profit
12/25/2022,Mouse,Logitech MX Master 3S Wireless Mouse,Accessories,Computer Accessories,North,5,"$3,730 ",$864 
12/24/2023,Monitor,Dell UltraSharp U2723QE 27' Monitor,Accessories,Computer Accessories,South,1,"$1,161 ",$211 
5/18/2022,Headphones,Sony WH-1000XM5 Noise Cancelling Headphones,Accessories,Consumer Electronics,North,3,"$2,256 ",$283 
9/28/2024,Monitor,Dell UltraSharp U2723QE 27' Monitor,Accessories,Computer Accessories,East,1,$359 ,$78 
3/23/2024,Headphones,Sony WH-1000XM5 Noise Cancelling Headphones,Accessories,Consumer Electronics,East,2,$130 ,$11 
9/26/2022,Mouse,Logitech MX Master 3S Wireless Mouse,Accessories,Computer Accessories,South,8,"$4,248 ",$832 
10/04/2024,Camera,Canon EOS 90D DSLR Camera,Electronics,Consumer Electronics,South,5,"$1,825 ",$221 
9/25/2024,Keyboard,Microsoft Surface Keyboard,Accessories,Computer Accessories,East,2,$876 ,$224 
01/03/2023,Camera,Canon EOS 90D DSLR Camera,Electronics,Consumer Electronics,North,9,"$9,180 ","$2,753 "
3/26/2024,Monitor,Dell UltraSharp U2723QE 27' Monitor,Accessories,Computer Accessories,West,5,"$1,765 ",$161 
10/06/2022,Monitor,Dell UltraSharp U2723QE 27' Monitor,Accessories,Computer Accessories,South,2,"$1,504 ",$165 
6/30/2022,Keyboard,Microsoft Surface Keyboard,Accessories,Computer Accessories,South,9,"$1,881 ",$431 
1/16/2022,Keyboard,Microsoft Surface Keyboard,Accessories,Computer Accessories,East,9,"$7,425 ","$1,534 "
10/16/2022,Tablet,Apple iPad 10th Generation,Electronics,Laptops & Mobile,East,9,$720 ,$193 
05/07/2024,Smartphone,Samsung Galaxy S23 Smartphone,Electronics,Laptops & Mobile,West,5,"$2,985 ",$698 
01/04/2022,Laptop,Lenovo ThinkPad X1 Carbon Gen 11,Electronics,Laptops & Mobile,North,9,$711 ,$200 
8/13/2024,Printer,HP LaserJet Pro M404dn,Office,Computer Accessories,South,6,"$6,276 ","$1,396 "
1/13/2023,Mouse,Logitech MX Master 3S Wireless Mouse,Accessories,Computer Accessories,East,7,"$7,966 ",$956 
3/14/2023,Headphones,Sony WH-1000XM5 Noise Cancelling Headphones,Accessories,Consumer Electronics,East,8,"$4,200 ",$855 
5/17/2024,Laptop,Lenovo ThinkPad X1 Carbon Gen 11,Electronics,Laptops & Mobile,East,7,$455 ,$80 
10/15/2024,Keyboard,Microsoft Surface Keyboard,Accessories,Computer Accessories,South,8,"$5,040 ",$465 
09/11/2023,Mouse,Logitech MX Master 3S Wireless Mouse,Accessories,Computer Accessories,East,1,$856 ,$88 
7/20/2023,Monitor,Dell UltraSharp U2723QE 27' Monitor,Accessories,Computer Accessories,West,5,"$5,230 ",$386 
3/19/2022,Laptop,Lenovo ThinkPad X1 Carbon Gen 11,Electronics,Laptops & Mobile,South,5,"$4,635 ",$769 
12/07/2024,Laptop,Lenovo ThinkPad X1 Carbon Gen 11,Electronics,Laptops & Mobile,East,6,"$5,508 ",$360 
06/06/2023,Smartphone,Samsung Galaxy S23 Smartphone,Electronics,Laptops & Mobile,North,1,$258 ,$27 
7/13/2023,Smartphone,Samsung Galaxy S23 Smartphone,Electronics,Laptops & Mobile,East,1,$677 ,$88 
07/10/2023,Monitor,Dell UltraSharp U2723QE 27' Monitor,Accessories,Computer Accessories,West,5,"$4,545 ",$755 
09/09/2024,Smartphone,Samsung Galaxy S23 Smartphone,Electronics,Laptops & Mobile,South,5,"$4,370 ","$1,255 "
01/06/2023,Keyboard,Microsoft Surface Keyboard,Accessories,Computer Accessories,East,3,$372 ,$58 
09/05/2024,Camera,Canon EOS 90D DSLR Camera,Electronics,Consumer Electronics,West,9,"$3,177 ",$630 
4/19/2023,Printer,HP LaserJet Pro M404dn,Office,Computer Accessories,South,7,"$1,659 ",$127 
4/20/2023,Tablet,Apple iPad 10th Generation,Electronics,Laptops & Mobile,South,3,"$3,360 ",$759 
03/02/2023,Smartphone,Samsung Galaxy S23 Smartphone,Electronics,Laptops & Mobile,West,2,"$1,132 ",$291 
10/05/2024,Smartwatch,Apple Watch Series 9,Electronics,Consumer Electronics,East,5,"$1,815 ",$469 
11/11/2023,Mouse,Logitech MX Master 3S Wireless Mouse,Accessories,Computer Accessories,North,1,$459 ,$125 
11/15/2023,Smartphone,Samsung Galaxy S23 Smartphone,Electronics,Laptops & Mobile,West,1,"$1,128 ",$74 
10/30/2024,Monitor,Dell UltraSharp U2723QE 27' Monitor,Accessories,Computer Accessories,East,6,"$1,170 ",$105 
08/01/2022,Smartwatch,Apple Watch Series 9,Electronics,Consumer Electronics,North,5,"$4,420 ",$381 
2/29/2024,Smartphone,Samsung Galaxy S23 Smartphone,Electronics,Laptops & Mobile,West,6,$456 ,$69 
2/25/2024,Tablet,Apple iPad 10th Generation,Electronics,Laptops & Mobile,North,2,"$1,458 ",$155 
6/24/2024,Monitor,Dell UltraSharp U2723QE 27' Monitor,Accessories,Computer Accessories,West,7,"$2,989 ",$198 
12/20/2024,Camera,Canon EOS 90D DSLR Camera,Electronics,Consumer Electronics,North,4,"$3,424 ",$846 
10/14/2024,Mouse,Logitech MX Master 3S Wireless Mouse,Accessories,Computer Accessories,West,2,"$1,226 ",$124 
11/16/2024,Laptop,Lenovo ThinkPad X1 Carbon Gen 11,Electronics,Laptops & Mobile,North,8,"$6,760 ","$1,098 "
9/25/2023,Smartphone,Samsung Galaxy S23 Smartphone,Electronics,Laptops & Mobile,West,1,$111 ,$14 
06/09/2023,Printer,HP LaserJet Pro M404dn,Office,Computer Accessories,North,5,"$3,275 ",$222 
09/08/2024,Headphones,Sony WH-1000XM5 Noise Cancelling Headphones,Accessories,Consumer Electronics,North,3,"$2,508 ",$499 
09/01/2024,Keyboard,Microsoft Surface Keyboard,Accessories,Computer Accessories,South,8,$904 ,$202 
09/05/2024,Printer,HP LaserJet Pro M404dn,Office,Computer Accessories,West,3,"$1,506 ",$428 
10/23/2022,Smartphone,Samsung Galaxy S23 Smartphone,Electronics,Laptops & Mobile,South,3,$987 ,$97 
1/29/2022,Smartphone,Samsung Galaxy S23 Smartphone,Electronics,Laptops & Mobile,East,7,"$2,968 ",$729 
3/17/2022,Mouse,Logitech MX Master 3S Wireless Mouse,Accessories,Computer Accessories,South,5,"$4,200 ",$747 
1/16/2024,Smartwatch,Apple Watch Series 9,Electronics,Consumer Electronics,North,5,"$1,645 ",$314 
11/25/2024,Printer,HP LaserJet Pro M404dn,Office,Computer Accessories,East,3,"$3,282 ",$493 
2/13/2022,Headphones,Sony WH-1000XM5 Noise Cancelling Headphones,Accessories,Consumer Electronics,East,9,"$4,914 ","$1,160 "
3/30/2023,Laptop,Lenovo ThinkPad X1 Carbon Gen 11,Electronics,Laptops & Mobile,North,6,"$3,924 ",$763 
09/12/2023,Headphones,Sony WH-1000XM5 Noise Cancelling Headphones,Accessories,Consumer Electronics,South,6,$420 ,$66 
6/28/2024,Printer,HP LaserJet Pro M404dn,Office,Computer Accessories,West,4,"$1,544 ",$106 
8/29/2022,Headphones,Sony WH-1000XM5 Noise Cancelling Headphones,Accessories,Consumer Electronics,East,2,"$2,046 ",$233 
11/22/2023,Headphones,Sony WH-1000XM5 Noise Cancelling Headphones,Accessories,Consumer Electronics,West,2,"$1,548 ",$157 
05/10/2023,Keyboard,Microsoft Surface Keyboard,Accessories,Computer Accessories,North,4,"$3,184 ",$478 
10/17/2024,Printer,HP LaserJet Pro M404dn,Office,Computer Accessories,South,5,"$3,385 ",$775 
10/11/2023,Monitor,Dell UltraSharp U2723QE 27' Monitor,Accessories,Computer Accessories,North,1,$59 ,$10 
5/18/2024,Monitor,Dell UltraSharp U2723QE 27' Monitor,Accessories,Computer Accessories,South,8,"$5,976 ","$1,017 "
1/30/2023,Mouse,Logitech MX Master 3S Wireless Mouse,Accessories,Computer Accessories,West,3,"$1,791 ",$123 
1/13/2023,Smartwatch,Apple Watch Series 9,Electronics,Consumer Electronics,West,2,"$1,644 ",$189 
5/17/2024,Tablet,Apple iPad 10th Generation,Electronics,Laptops & Mobile,West,8,"$6,584 ",$545 
08/03/2022,Headphones,Sony WH-1000XM5 Noise Cancelling Headphones,Accessories,Consumer Electronics,East,5,"$1,620 ",$326 
02/06/2024,Mouse,Logitech MX Master 3S Wireless Mouse,Accessories,Computer Accessories,West,9,"$2,736 ",$407 
04/11/2024,Monitor,Dell UltraSharp U2723QE 27' Monitor,Accessories,Computer Accessories,South,4,"$1,064 ",$274 
6/18/2024,Camera,Canon EOS 90D DSLR Camera,Electronics,Consumer Electronics,South,7,"$2,667 ",$364 
04/03/2023,Headphones,Sony WH-1000XM5 Noise Cancelling Headphones,Accessories,Consumer Electronics,South,3,$735 ,$218 
12/18/2024,Laptop,Lenovo ThinkPad X1 Carbon Gen 11,Electronics,Laptops & Mobile,East,1,$58 ,$11 
4/25/2023,Camera,Canon EOS 90D DSLR Camera,Electronics,Consumer Electronics,South,7,"$3,136 ",$850 
9/17/2023,Mouse,Logitech MX Master 3S Wireless Mouse,Accessories,Computer Accessories,East,4,"$3,936 ",$374 
11/23/2022,Smartphone,Samsung Galaxy S23 Smartphone,Electronics,Laptops & Mobile,East,9,"$6,102 ",$948 
5/17/2024,Smartphone,Samsung Galaxy S23 Smartphone,Electronics,Laptops & Mobile,North,8,"$9,408 ",$552 
12/14/2022,Mouse,Logitech MX Master 3S Wireless Mouse,Accessories,Computer Accessories,South,9,"$7,875 ","$1,244 "
10/13/2024,Keyboard,Microsoft Surface Keyboard,Accessories,Computer Accessories,North,9,"$9,900 ",$577 
10/16/2024,Keyboard,Microsoft Surface Keyboard,Accessories,Computer Accessories,North,2,$430 ,$115 
9/18/2023,Mouse,Logitech MX Master 3S Wireless Mouse,Accessories,Computer Accessories,South,3,$813 ,$238 
12/09/2023,Camera,Canon EOS 90D DSLR Camera,Electronics,Consumer Electronics,South,4,"$4,176 ",$980 
10/02/2023,Camera,Canon EOS 90D DSLR Camera,Electronics,Consumer Electronics,South,4,"$3,084 ",$348 
3/31/2022,Mouse,Logitech MX Master 3S Wireless Mouse,Accessories,Computer Accessories,West,7,"$8,008 ","$1,594 "
06/12/2024,Smartwatch,Apple Watch Series 9,Electronics,Consumer Electronics,South,4,"$4,608 ",$964 
6/16/2024,Headphones,Sony WH-1000XM5 Noise Cancelling Headphones,Accessories,Consumer Electronics,West,4,"$4,356 ",$615 
09/04/2023,Printer,HP LaserJet Pro M404dn,Office,Computer Accessories,South,1,$566 ,$169 
12/02/2022,Laptop,Lenovo ThinkPad X1 Carbon Gen 11,Electronics,Laptops & Mobile,East,7,$945 ,$75 
11/12/2022,Smartwatch,Apple Watch Series 9,Electronics,Consumer Electronics,North,4,"$2,200 ",$484 
12/30/2024,Mouse,Logitech MX Master 3S Wireless Mouse,Accessories,Computer Accessories,North,1,$746 ,$131 
12/06/2024,Monitor,Dell UltraSharp U2723QE 27' Monitor,Accessories,Computer Accessories,East,5,"$3,505 ",$678 
5/26/2024,Monitor,Dell UltraSharp U2723QE 27' Monitor,Accessories,Computer Accessories,East,5,"$4,795 ",$819 
10/20/2024,Monitor,Dell UltraSharp U2723QE 27' Monitor,Accessories,Computer Accessories,North,5,"$4,590 ",$650 
05/04/2023,Monitor,Dell UltraSharp U2723QE 27' Monitor,Accessories,Computer Accessories,North,4,"$2,092 ",$467 
05/09/2024,Mouse,Logitech MX Master 3S Wireless Mouse,Accessories,Computer Accessories,South,8,"$3,568 ",$334 
12/07/2023,Smartphone,Samsung Galaxy S23 Smartphone,Electronics,Laptops & Mobile,West,9,"$10,404 ","$2,028 "
12/10/2022,Printer,HP LaserJet Pro M404dn,Office,Computer Accessories,South,9,"$7,029 ","$1,006 "
11/21/2022,Laptop,Lenovo ThinkPad X1 Carbon Gen 11,Electronics,Laptops & Mobile,West,8,$664 ,$127 
11/20/2024,Tablet,Apple iPad 10th Generation,Electronics,Laptops & Mobile,West,3,"$1,923 ",$274 
11/30/2022,Printer,HP LaserJet Pro M404dn,Office,Computer Accessories,West,7,"$2,471 ",$567 
01/03/2024,Smartphone,Samsung Galaxy S23 Smartphone,Electronics,Laptops & Mobile,North,2,$258 ,$64 
10/29/2024,Smartwatch,Apple Watch Series 9,Electronics,Consumer Electronics,East,9,"$1,134 ",$267 
9/24/2024,Headphones,Sony WH-1000XM5 Noise Cancelling Headphones,Accessories,Consumer Electronics,East,5,$855 ,$239 
04/09/2024,Smartwatch,Apple Watch Series 9,Electronics,Consumer Electronics,West,9,"$3,231 ",$671 
09/05/2024,Tablet,Apple iPad 10th Generation,Electronics,Laptops & Mobile,South,7,"$3,591 ",$267 
02/03/2024,Camera,Canon EOS 90D DSLR Camera,Electronics,Consumer Electronics,East,2,$254 ,$20 
3/17/2023,Smartphone,Samsung Galaxy S23 Smartphone,Electronics,Laptops & Mobile,South,5,"$5,930 ","$1,193 "
7/15/2024,Headphones,Sony WH-1000XM5 Noise Cancelling Headphones,Accessories,Consumer Electronics,West,2,"$1,344 ",$298 
3/20/2023,Laptop,Lenovo ThinkPad X1 Carbon Gen 11,Electronics,Laptops & Mobile,East,1,$920 ,$98 
8/28/2022,Printer,HP LaserJet Pro M404dn,Office,Computer Accessories,North,9,"$5,454 ",$386 
12/01/2022,Laptop,Lenovo ThinkPad X1 Carbon Gen 11,Electronics,Laptops & Mobile,West,8,"$9,512 ",$663 
1/21/2023,Mouse,Logitech MX Master 3S Wireless Mouse,Accessories,Computer Accessories,North,4,"$2,972 ",$827 
5/23/2024,Smartwatch,Apple Watch Series 9,Electronics,Consumer Electronics,West,3,"$3,360 ",$465 
10/24/2022,Tablet,Apple iPad 10th Generation,Electronics,Laptops & Mobile,West,4,"$1,004 ",$240 
12/25/2024,Headphones,Sony WH-1000XM5 Noise Cancelling Headphones,Accessories,Consumer Electronics,West,2,"$1,944 ",$333 
9/18/2023,Monitor,Dell UltraSharp U2723QE 27' Monitor,Accessories,Computer Accessories,East,5,"$5,055 ","$1,200 "
7/18/2022,Smartwatch,Apple Watch Series 9,Electronics,Consumer Electronics,West,2,$128 ,$8 
03/09/2024,Smartphone,Samsung Galaxy S23 Smartphone,Electronics,Laptops & Mobile,East,3,$633 ,$163 
12/14/2022,Printer,HP LaserJet Pro M404dn,Office,Computer Accessories,South,3,"$2,523 ",$507 
11/06/2023,Printer,HP LaserJet Pro M404dn,Office,Computer Accessories,West,1,$196 ,$40 
02/11/2022,Printer,HP LaserJet Pro M404dn,Office,Computer Accessories,East,9,"$4,212 ",$553 
3/28/2024,Monitor,Dell UltraSharp U2723QE 27' Monitor,Accessories,Computer Accessories,North,1,$63 ,$17 
07/02/2023,Mouse,Logitech MX Master 3S Wireless Mouse,Accessories,Computer Accessories,South,8,"$2,752 ",$395 
11/11/2024,Mouse,Logitech MX Master 3S Wireless Mouse,Accessories,Computer Accessories,West,3,"$1,989 ",$420 
03/09/2024,Laptop,Lenovo ThinkPad X1 Carbon Gen 11,Electronics,Laptops & Mobile,East,8,"$8,032 ",$466 
1/21/2022,Tablet,Apple iPad 10th Generation,Electronics,Laptops & Mobile,South,6,"$3,702 ",$407 
10/17/2022,Smartwatch,Apple Watch Series 9,Electronics,Consumer Electronics,East,8,$456 ,$90 
02/10/2023,Camera,Canon EOS 90D DSLR Camera,Electronics,Consumer Electronics,West,7,"$5,355 ","$1,143 "
03/04/2024,Camera,Canon EOS 90D DSLR Camera,Electronics,Consumer Electronics,West,1,$972 ,$262 
01/08/2022,Headphones,Sony WH-1000XM5 Noise Cancelling Headphones,Accessories,Consumer Electronics,South,5,"$3,290 ",$798 
11/24/2022,Laptop,Lenovo ThinkPad X1 Carbon Gen 11,Electronics,Laptops & Mobile,East,1,$735 ,$139 
10/24/2024,Tablet,Apple iPad 10th Generation,Electronics,Laptops & Mobile,North,3,"$3,336 ",$798 
10/03/2022,Keyboard,Microsoft Surface Keyboard,Accessories,Computer Accessories,West,3,"$2,082 ",$347 
7/18/2024,Keyboard,Microsoft Surface Keyboard,Accessories,Computer Accessories,East,2,"$1,340 ",$130 
3/13/2022,Laptop,Lenovo ThinkPad X1 Carbon Gen 11,Electronics,Laptops & Mobile,East,5,"$1,160 ",$227 
9/21/2024,Monitor,Dell UltraSharp U2723QE 27' Monitor,Accessories,Computer Accessories,East,4,"$1,272 ",$300 
1/14/2022,Printer,HP LaserJet Pro M404dn,Office,Computer Accessories,West,3,"$2,817 ",$588 
03/05/2024,Monitor,Dell UltraSharp U2723QE 27' Monitor,Accessories,Computer Accessories,East,3,"$1,464 ",$265 
2/13/2023,Headphones,Sony WH-1000XM5 Noise Cancelling Headphones,Accessories,Consumer Electronics,West,1,$307 ,$61 
10/01/2022,Tablet,Apple iPad 10th Generation,Electronics,Laptops & Mobile,West,6,"$5,706 ","$1,307 "
5/25/2024,Headphones,Sony WH-1000XM5 Noise Cancelling Headphones,Accessories,Consumer Electronics,North,1,"$1,112 ",$100 
7/15/2023,Keyboard,Microsoft Surface Keyboard,Accessories,Computer Accessories,West,1,"$1,147 ",$133 
02/11/2023,Laptop,Lenovo ThinkPad X1 Carbon Gen 11,Electronics,Laptops & Mobile,North,2,$330 ,$67 
07/12/2023,Monitor,Dell UltraSharp U2723QE 27' Monitor,Accessories,Computer Accessories,North,4,"$2,176 ",$251 
3/19/2022,Headphones,Sony WH-1000XM5 Noise Cancelling Headphones,Accessories,Consumer Electronics,South,7,"$7,616 ","$1,318 "
7/16/2024,Printer,HP LaserJet Pro M404dn,Office,Computer Accessories,North,1,"$1,091 ",$258 
04/03/2024,Tablet,Apple iPad 10th Generation,Electronics,Laptops & Mobile,East,2,"$1,026 ",$280 
11/17/2024,Tablet,Apple iPad 10th Generation,Electronics,Laptops & Mobile,West,2,$210 ,$42 
9/17/2022,Printer,HP LaserJet Pro M404dn,Office,Computer Accessories,North,2,$180 ,$11 
09/12/2024,Tablet,Apple iPad 10th Generation,Electronics,Laptops & Mobile,North,4,$380 ,$73 
8/13/2023,Monitor,Dell UltraSharp U2723QE 27' Monitor,Accessories,Computer Accessories,West,8,"$7,664 ","$1,581 "
10/22/2022,Smartphone,Samsung Galaxy S23 Smartphone,Electronics,Laptops & Mobile,East,8,"$6,056 ","$1,030 "
1/28/2022,Mouse,Logitech MX Master 3S Wireless Mouse,Accessories,Computer Accessories,North,6,$606 ,$105 
3/30/2024,Monitor,Dell UltraSharp U2723QE 27' Monitor,Accessories,Computer Accessories,North,3,$750 ,$194 
12/11/2024,Printer,HP LaserJet Pro M404dn,Office,Computer Accessories,East,2,"$1,218 ",$219 
3/26/2023,Laptop,Lenovo ThinkPad X1 Carbon Gen 11,Electronics,Laptops & Mobile,West,2,"$2,162 ",$355 
3/13/2023,Headphones,Sony WH-1000XM5 Noise Cancelling Headphones,Accessories,Consumer Electronics,East,9,"$2,223 ",$347 
9/19/2023,Smartphone,Samsung Galaxy S23 Smartphone,Electronics,Laptops & Mobile,West,7,"$4,452 ",$920 
02/08/2022,Printer,HP LaserJet Pro M404dn,Office,Computer Accessories,West,1,$184 ,$50 
04/05/2022,Headphones,Sony WH-1000XM5 Noise Cancelling Headphones,Accessories,Consumer Electronics,North,3,$288 ,$77 
1/24/2024,Camera,Canon EOS 90D DSLR Camera,Electronics,Consumer Electronics,West,2,$834 ,$150 
8/20/2023,Keyboard,Microsoft Surface Keyboard,Accessories,Computer Accessories,East,5,"$4,025 ",$923 
09/08/2023,Headphones,Sony WH-1000XM5 Noise Cancelling Headphones,Accessories,Consumer Electronics,West,7,"$4,732 ","$1,084 "
5/19/2022,Headphones,Sony WH-1000XM5 Noise Cancelling Headphones,Accessories,Consumer Electronics,West,5,"$4,025 ",$408 
7/15/2023,Printer,HP LaserJet Pro M404dn,Office,Computer Accessories,South,8,"$2,416 ",$501 
3/16/2024,Tablet,Apple iPad 10th Generation,Electronics,Laptops & Mobile,North,7,"$1,897 ",$525 
4/16/2022,Mouse,Logitech MX Master 3S Wireless Mouse,Accessories,Computer Accessories,East,4,$840 ,$190 
01/02/2022,Mouse,Logitech MX Master 3S Wireless Mouse,Accessories,Computer Accessories,North,8,"$6,600 ",$360 
10/20/2022,Laptop,Lenovo ThinkPad X1 Carbon Gen 11,Electronics,Laptops & Mobile,West,2,"$2,362 ",$342 
02/04/2024,Headphones,Sony WH-1000XM5 Noise Cancelling Headphones,Accessories,Consumer Electronics,South,6,"$2,958 ",$577 
3/22/2024,Tablet,Apple iPad 10th Generation,Electronics,Laptops & Mobile,East,1,$477 ,$56 
06/04/2022,Keyboard,Microsoft Surface Keyboard,Accessories,Computer Accessories,North,3,$942 ,$85 
1/21/2023,Camera,Canon EOS 90D DSLR Camera,Electronics,Consumer Electronics,East,2,"$2,084 ",$587 
8/16/2023,Tablet,Apple iPad 10th Generation,Electronics,Laptops & Mobile,West,6,"$4,584 ",$473 
5/28/2022,Printer,HP LaserJet Pro M404dn,Office,Computer Accessories,East,1,"$1,118 ",$319 
4/30/2024,Mouse,Logitech MX Master 3S Wireless Mouse,Accessories,Computer Accessories,North,9,"$4,005 ",$652 
03/04/2024,Smartwatch,Apple Watch Series 9,Electronics,Consumer Electronics,East,5,"$4,610 ","$1,293 "
10/14/2024,Keyboard,Microsoft Surface Keyboard,Accessories,Computer Accessories,South,1,$551 ,$87 
08/05/2022,Printer,HP LaserJet Pro M404dn,Office,Computer Accessories,West,1,$75 ,$19 
12/19/2023,Mouse,Logitech MX Master 3S Wireless Mouse,Accessories,Computer Accessories,South,6,"$6,576 ","$1,900 "
3/26/2023,Printer,HP LaserJet Pro M404dn,Office,Computer Accessories,North,6,"$6,432 ","$1,411 "
08/08/2022,Headphones,Sony WH-1000XM5 Noise Cancelling Headphones,Accessories,Consumer Electronics,South,7,"$7,763 ","$1,444 "
03/02/2024,Monitor,Dell UltraSharp U2723QE 27' Monitor,Accessories,Computer Accessories,East,7,"$2,240 ",$622 
12/04/2022,Headphones,Sony WH-1000XM5 Noise Cancelling Headphones,Accessories,Consumer Electronics,East,6,"$5,298 ","$1,210 "
7/15/2023,Smartwatch,Apple Watch Series 9,Electronics,Consumer Electronics,North,2,$116 ,$32 
02/02/2022,Tablet,Apple iPad 10th Generation,Electronics,Laptops & Mobile,East,8,"$6,728 ","$1,140 "
12/02/2022,Monitor,Dell UltraSharp U2723QE 27' Monitor,Accessories,Computer Accessories,North,5,$490 ,$56 
1/26/2024,Monitor,Dell UltraSharp U2723QE 27' Monitor,Accessories,Computer Accessories,North,7,"$2,765 ",$700 
4/21/2022,Smartphone,Samsung Galaxy S23 Smartphone,Electronics,Laptops & Mobile,West,8,"$2,680 ",$599 
8/19/2023,Camera,Canon EOS 90D DSLR Camera,Electronics,Consumer Electronics,East,2,"$2,174 ",$335 
04/11/2024,Monitor,Dell UltraSharp U2723QE 27' Monitor,Accessories,Computer Accessories,North,9,"$5,562 ","$1,258 "
9/27/2022,Smartphone,Samsung Galaxy S23 Smartphone,Electronics,Laptops & Mobile,East,8,"$9,208 ","$2,595 "
8/31/2024,Smartphone,Samsung Galaxy S23 Smartphone,Electronics,Laptops & Mobile,West,4,"$4,512 ",$547 
03/04/2024,Camera,Canon EOS 90D DSLR Camera,Electronics,Consumer Electronics,West,9,"$7,974 ","$1,966 "
4/30/2022,Monitor,Dell UltraSharp U2723QE 27' Monitor,Accessories,Computer Accessories,East,6,"$4,944 ","$1,335 "
3/19/2022,Printer,HP LaserJet Pro M404dn,Office,Computer Accessories,South,3,"$1,611 ",$235 
07/05/2024,Smartwatch,Apple Watch Series 9,Electronics,Consumer Electronics,West,9,"$4,599 ",$619 
3/21/2024,Laptop,Lenovo ThinkPad X1 Carbon Gen 11,Electronics,Laptops & Mobile,East,6,"$4,380 ",$419 
